Order_ID,Order_Date,Customer_Name,Region,Salesperson,Category,Product,Quantity,Unit_Price,Discount_Percentage,Sales,Cost,Profit
ORD00239,2025-10-05,Dev Setty,North,Karan,Accessories,Mouse,2,800,15,1360.0,1000,360.0
ORD00240,2025-07-07,Sudiksha Pillay,West,Priya,Accessories,Keyboard,7,2500,15,14875.0,12600,2275.0
ORD00241,2024-12-04,Manan Patla,East,Sneha,Accessories,Keyboard,6,2500,20,12000.0,10800,1200.0
ORD00242,2024-09-26,Urmi Nori,South,Pooja,Electronics,Monitor,9,15000,15,114750.0,99000,15750.0
ORD00243,2025-06-20,Benjamin Karan,West,Rahul,Accessories,Keyboard,10,2500,20,20000.0,18000,2000.0
ORD00244,2024-08-30,Champak Maharaj,South,Neha,Electronics,Laptop,7,60000,15,357000.0,315000,42000.0
ORD00245,2026-02-11,Kashvi Dubey,South,Priya,Electronics,Laptop,5,60000,10,270000.0,225000,45000.0
ORD00246,2025-06-09,Tanish Sethi,North,Amit,Electronics,Laptop,6,60000,15,306000.0,270000,36000.0
ORD00247,2025-09-05,Dominic Deshpande,West,Rohit,Electronics,Printer,7,12000,20,67200.0,63000,4200.0
ORD00248,2024-09-24,Nihal Swamy,South,Karan,Electronics,Monitor,2,15000,15,25500.0,22000,3500.0
ORD00249,2026-02-07,Widisha Doshi,North,Priya,Electronics,Monitor,1,15000,10,13500.0,11000,2500.0
ORD00250,2024-09-18,Qushi Dugar,North,Amit,Electronics,Printer,10,12000,0,120000.0,90000,30000.0
ORD00251,2025-07-02,Adweta Bala,East,Sneha,Accessories,Mouse,5,800,15,3400.0,2500,900.0
ORD00252,2025-11-29,Zansi Kadakia,North,Sneha,Electronics,Printer,3,12000,10,32400.0,27000,5400.0
ORD00253,2024-12-11,Nirja Agrawal,West,Karan,Accessories,Keyboard,6,2500,15,12750.0,10800,1950.0
ORD00254,2025-01-10,Suhani Korpal,North,Priya,Electronics,Monitor,9,15000,0,135000.0,99000,36000.0
ORD00255,2025-10-27,David Prasad,South,Sneha,Electronics,Monitor,5,15000,0,75000.0,55000,20000.0
ORD00256,2025-06-03,Januja Aurora,South,Priya,Accessories,Keyboard,3,2500,5,7125.0,5400,1725.0
ORD00257,2025-09-28,Kamya Parmar,South,Priya,Accessories,Keyboard,6,2500,15,12750.0,10800,1950.0
ORD00258,2024-12-24,Odika Mishra,East,Amit,Accessories,Keyboard,6,2500,20,12000.0,10800,1200.0
ORD00259,2025-04-27,Manbir Issac,East,Priya,Accessories,Keyboard,4,2500,15,8500.0,7200,1300.0
ORD00260,2024-08-23,Ethan Sidhu,West,Priya,Electronics,Printer,5,12000,5,57000.0,45000,12000.0
ORD00261,2025-01-21,Timothy Devan,West,Priya,Electronics,Monitor,2,15000,10,27000.0,22000,5000.0
ORD00262,2026-06-19,Harrison Mann,East,Neha,Electronics,Monitor,3,15000,20,36000.0,33000,3000.0
ORD00263,2024-12-30,Ria Soman,South,Anjali,Accessories,Mouse,3,800,20,1920.0,1500,420.0
ORD00264,2024-07-11,Raksha Nigam,South,Pooja,Accessories,Keyboard,2,2500,20,4000.0,3600,400.0
ORD00265,2025-04-15,Falak Badami,East,Neha,Accessories,Keyboard,9,2500,15,19125.0,16200,2925.0
ORD00266,2026-04-02,Nidhi Karpe,East,Anjali,Electronics,Printer,9,12000,0,108000.0,81000,27000.0
ORD00267,2025-12-23,Gautam Badami,East,Anjali,Electronics,Monitor,10,15000,20,120000.0,110000,10000.0
ORD00268,2024-12-10,Andrew Roy,South,Rahul,Electronics,Laptop,7,60000,15,357000.0,315000,42000.0
ORD00269,2024-10-17,Priya Pal,West,Amit,Electronics,Laptop,7,60000,20,336000.0,315000,21000.0
ORD00270,2026-04-08,Bakhshi Chakrabarti,North,Vikram,Electronics,Laptop,1,60000,5,57000.0,45000,12000.0
ORD00271,2026-02-27,Amaira Som,West,Rahul,Accessories,Mouse,3,800,10,2160.0,1500,660.0
ORD00272,2026-06-28,Nathaniel Buch,North,Anjali,Electronics,Printer,4,12000,10,43200.0,36000,7200.0
ORD00273,2025-07-13,Neelima Lata,North,Sneha,Electronics,Printer,7,12000,20,67200.0,63000,4200.0
ORD00274,2026-03-01,Nisha Sarna,South,Sneha,Electronics,Laptop,3,60000,20,144000.0,135000,9000.0
ORD00275,2025-06-18,Chaitaly Kant,North,Neha,Electronics,Monitor,7,15000,10,94500.0,77000,17500.0
ORD00276,2025-08-27,Jack Kakar,South,Rohit,Accessories,Keyboard,2,2500,20,4000.0,3600,400.0
ORD00277,2026-01-13,Maanav Thakur,South,Pooja,Accessories,Keyboard,2,2500,0,5000.0,3600,1400.0
ORD00278,2025-01-04,Anya Kalita,East,Anjali,Accessories,Mouse,9,800,0,7200.0,4500,2700.0
ORD00279,2025-02-26,Jagvi Vaidya,East,Amit,Accessories,Keyboard,4,2500,20,8000.0,7200,800.0
ORD00280,2025-01-31,Logan Ganesh,West,Sneha,Electronics,Monitor,5,15000,15,63750.0,55000,8750.0
ORD00281,2025-01-06,Aarush Minhas,East,Anjali,Electronics,Laptop,4,60000,0,240000.0,180000,60000.0
ORD00282,2024-11-21,Banjeet Swamy,West,Amit,Accessories,Keyboard,9,2500,5,21375.0,16200,5175.0
ORD00283,2024-12-08,Ikbal Varughese,East,Vikram,Electronics,Monitor,5,15000,15,63750.0,55000,8750.0
ORD00284,2025-07-29,Manan Dasgupta,South,Amit,Electronics,Printer,4,12000,15,40800.0,36000,4800.0
ORD00285,2024-12-14,Yasti Dasgupta,East,Karan,Electronics,Monitor,4,15000,10,54000.0,44000,10000.0
ORD00286,2025-12-26,Yashasvi Thakur,North,Rahul,Electronics,Printer,6,12000,15,61200.0,54000,7200.0
ORD00287,2026-01-01,Zilmil Madan,South,Rahul,Accessories,Keyboard,5,2500,10,11250.0,9000,2250.0
ORD00288,2024-11-11,Bhavika Chaudhari,West,Sneha,Accessories,Mouse,4,800,15,2720.0,2000,720.0
ORD00289,2025-10-04,Waida Rastogi,South,Vikram,Accessories,Keyboard,9,2500,15,19125.0,16200,2925.0
ORD00290,2026-06-23,Dalbir Dutta,North,Sneha,Electronics,Printer,7,12000,5,79800.0,63000,16800.0
ORD00291,2025-04-25,Wahab Tella,South,Pooja,Accessories,Keyboard,1,2500,0,2500.0,1800,700.0
ORD00292,2024-11-07,Samar Mann,North,Anjali,Electronics,Printer,5,12000,10,54000.0,45000,9000.0
ORD00293,2025-02-09,Chanchal Kari,South,Priya,Electronics,Monitor,8,15000,10,108000.0,88000,20000.0
ORD00294,2026-07-02,Chandresh Sidhu,South,Priya,Electronics,Printer,6,12000,15,61200.0,54000,7200.0
ORD00295,2025-12-01,Ekansh Vasa,West,Anjali,Accessories,Mouse,4,800,5,3040.0,2000,1040.0
ORD00296,2024-10-06,Ishwar Nazareth,West,Priya,Electronics,Laptop,4,60000,0,240000.0,180000,60000.0
ORD00297,2026-04-18,Vinaya Sunder,North,Rohit,Electronics,Printer,1,12000,20,9600.0,9000,600.0
ORD00298,2025-04-27,Pushti Pathak,East,Sneha,Electronics,Printer,6,12000,15,61200.0,54000,7200.0
ORD00299,2025-08-12,Oliver Kurian,East,Pooja,Electronics,Printer,10,12000,0,120000.0,90000,30000.0
ORD00300,2025-02-05,Arunima Narayan,North,Sneha,Electronics,Laptop,7,60000,10,378000.0,315000,63000.0
ORD00301,2026-04-28,Ranbir Thakkar,South,Rohit,Electronics,Monitor,3,15000,0,45000.0,33000,12000.0
ORD00302,2025-05-25,Omisha Sastry,West,Rohit,Accessories,Mouse,5,800,15,3400.0,2500,900.0
ORD00303,2025-04-08,Benjamin Ramesh,West,Priya,Accessories,Mouse,10,800,5,7600.0,5000,2600.0
ORD00304,2024-11-21,Vinaya Dugar,East,Amit,Electronics,Printer,3,12000,5,34200.0,27000,7200.0
ORD00305,2025-02-06,Anthony Sathe,North,Vikram,Accessories,Mouse,9,800,10,6480.0,4500,1980.0
ORD00306,2025-08-19,Chakradhar Saha,North,Pooja,Electronics,Monitor,5,15000,20,60000.0,55000,5000.0
ORD00307,2024-12-10,Chasmum Lad,North,Rahul,Accessories,Mouse,9,800,20,5760.0,4500,1260.0
ORD00308,2025-09-26,Unni Raman,South,Rahul,Accessories,Mouse,6,800,5,4560.0,3000,1560.0
ORD00309,2025-01-23,Dipta Ravel,West,Karan,Electronics,Laptop,2,60000,0,120000.0,90000,30000.0
ORD00310,2024-12-01,Oviya Contractor,East,Amit,Accessories,Mouse,9,800,0,7200.0,4500,2700.0
ORD00311,2025-12-22,Eshana Sathe,West,Pooja,Electronics,Laptop,1,60000,5,57000.0,45000,12000.0
ORD00312,2025-06-06,Samesh Lal,East,Vikram,Electronics,Laptop,4,60000,15,204000.0,180000,24000.0
ORD00313,2025-08-02,Advaith Modi,East,Neha,Electronics,Monitor,4,15000,10,54000.0,44000,10000.0
ORD00314,2025-12-19,Manan Batta,South,Neha,Accessories,Mouse,6,800,10,4320.0,3000,1320.0
ORD00315,2024-09-06,Harsh Andra,South,Karan,Electronics,Monitor,2,15000,0,30000.0,22000,8000.0
ORD00316,2025-12-30,Tanish Sachdev,South,Neha,Electronics,Printer,4,12000,20,38400.0,36000,2400.0
ORD00317,2026-05-22,Aarnav Gera,East,Anjali,Electronics,Monitor,3,15000,20,36000.0,33000,3000.0
ORD00318,2025-09-04,Diya Dasgupta,South,Karan,Electronics,Monitor,3,15000,0,45000.0,33000,12000.0
ORD00319,2024-11-22,Samarth Dhillon,West,Priya,Accessories,Mouse,8,800,5,6080.0,4000,2080.0
ORD00320,2026-02-19,Maanav Mangat,South,Karan,Accessories,Keyboard,5,2500,5,11875.0,9000,2875.0
ORD00321,2025-02-12,Ekansh Aurora,North,Priya,Electronics,Laptop,8,60000,15,408000.0,360000,48000.0
ORD00322,2024-08-10,Jonathan Bhasin,North,Anjali,Electronics,Laptop,7,60000,15,357000.0,315000,42000.0
ORD00323,2024-09-08,Imaran Iyer,East,Karan,Accessories,Mouse,7,800,5,5320.0,3500,1820.0
ORD00324,2025-04-08,Fiyaz Venkatesh,South,Amit,Electronics,Monitor,7,15000,15,89250.0,77000,12250.0
ORD00325,2025-11-21,Ansh De,West,Anjali,Electronics,Laptop,2,60000,0,120000.0,90000,30000.0
ORD00326,2024-11-25,Dayamai Kunda,North,Amit,Electronics,Printer,9,12000,5,102600.0,81000,21600.0
ORD00327,2025-10-24,Darika Subramaniam,North,Sneha,Accessories,Keyboard,3,2500,20,6000.0,5400,600.0
ORD00328,2025-02-08,Jalsa Tak,North,Anjali,Electronics,Monitor,1,15000,15,12750.0,11000,1750.0
ORD00329,2025-02-06,Daniel Boase,North,Amit,Electronics,Laptop,2,60000,15,102000.0,90000,12000.0
ORD00330,2025-05-06,Alexander Morar,East,Pooja,Electronics,Printer,8,12000,10,86400.0,72000,14400.0
ORD00331,2025-01-15,Yagnesh Barad,West,Pooja,Accessories,Keyboard,4,2500,15,8500.0,7200,1300.0
ORD00332,2025-07-09,Siddharth Nanda,East,Rohit,Electronics,Printer,2,12000,10,21600.0,18000,3600.0
ORD00333,2025-11-28,Girindra Anand,West,Rohit,Accessories,Mouse,2,800,15,1360.0,1000,360.0
ORD00334,2026-06-19,Pratyush Johal,North,Priya,Electronics,Monitor,1,15000,5,14250.0,11000,3250.0
ORD00335,2025-03-12,Abhiram Dugar,North,Amit,Accessories,Mouse,8,800,20,5120.0,4000,1120.0
ORD00336,2024-09-15,Sai Sharma,East,Sneha,Electronics,Printer,7,12000,0,84000.0,63000,21000.0
ORD00337,2024-07-05,Garima Sodhi,West,Anjali,Electronics,Printer,6,12000,10,64800.0,54000,10800.0
ORD00338,2024-12-30,Sarthak Pai,North,Rohit,Electronics,Laptop,7,60000,10,378000.0,315000,63000.0
ORD00339,2025-03-23,Tanveer Mani,South,Rahul,Electronics,Monitor,10,15000,10,135000.0,110000,25000.0
ORD00340,2026-01-14,Triveni Bala,South,Pooja,Electronics,Printer,4,12000,10,43200.0,36000,7200.0
ORD00341,2025-02-24,Gavin Raj,East,Sneha,Electronics,Printer,1,12000,20,9600.0,9000,600.0
ORD00342,2026-03-09,Zayyan Karnik,South,Rohit,Electronics,Laptop,3,60000,10,162000.0,135000,27000.0
ORD00343,2026-04-09,Mohini Gala,North,Sneha,Accessories,Keyboard,2,2500,15,4250.0,3600,650.0
ORD00344,2024-12-12,Rudra Lad,South,Pooja,Accessories,Mouse,6,800,5,4560.0,3000,1560.0
ORD00345,2026-06-21,Anika Sha,East,Pooja,Electronics,Printer,2,12000,15,20400.0,18000,2400.0
ORD00346,2025-09-14,Amara Parmar,West,Neha,Electronics,Printer,3,12000,15,30600.0,27000,3600.0
ORD00347,2026-03-13,Anay Johal,South,Amit,Electronics,Laptop,8,60000,20,384000.0,360000,24000.0
ORD00348,2025-08-30,Aryan Wable,West,Sneha,Accessories,Keyboard,7,2500,10,15750.0,12600,3150.0
ORD00349,2024-10-20,Pratyush Basu,East,Pooja,Electronics,Printer,5,12000,5,57000.0,45000,12000.0
ORD00350,2024-11-21,Aarnav Oak,North,Rahul,Accessories,Mouse,7,800,10,5040.0,3500,1540.0
ORD00351,2025-04-28,Triveni Dasgupta,North,Vikram,Electronics,Laptop,4,60000,15,204000.0,180000,24000.0
ORD00352,2026-03-23,Tanmayi Khare,South,Neha,Electronics,Printer,10,12000,5,114000.0,90000,24000.0
ORD00353,2025-04-04,Warda Wable,North,Anjali,Electronics,Printer,3,12000,0,36000.0,27000,9000.0
ORD00354,2025-06-12,Ekansh Sankar,West,Sneha,Electronics,Laptop,5,60000,20,240000.0,225000,15000.0
ORD00355,2025-03-25,Noah Doshi,East,Sneha,Electronics,Monitor,1,15000,10,13500.0,11000,2500.0
ORD00356,2025-08-23,Upadhriti Cheema,North,Amit,Electronics,Monitor,3,15000,20,36000.0,33000,3000.0
ORD00357,2025-08-29,Nathaniel Biswas,South,Sneha,Electronics,Laptop,5,60000,15,255000.0,225000,30000.0
ORD00358,2025-01-10,Garima Naik,North,Pooja,Electronics,Laptop,1,60000,0,60000.0,45000,15000.0
ORD00359,2024-12-20,Gaurang Bala,North,Sneha,Accessories,Mouse,9,800,15,6120.0,4500,1620.0
ORD00360,2024-08-24,Vanya Tak,East,Neha,Electronics,Laptop,3,60000,15,153000.0,135000,18000.0
ORD00361,2025-06-27,Chatresh Varkey,West,Neha,Electronics,Laptop,2,60000,10,108000.0,90000,18000.0
ORD00362,2026-06-05,Zashil Mutti,South,Anjali,Electronics,Laptop,1,60000,15,51000.0,45000,6000.0
ORD00363,2025-09-15,Krish Bumb,North,Vikram,Electronics,Monitor,5,15000,10,67500.0,55000,12500.0
ORD00364,2026-05-28,Owen Prabhakar,South,Pooja,Electronics,Laptop,9,60000,0,540000.0,405000,135000.0
ORD00365,2025-04-05,Avni Vala,West,Sneha,Electronics,Laptop,9,60000,0,540000.0,405000,135000.0
ORD00366,2024-10-04,Urvashi Dutta,West,Priya,Electronics,Printer,3,12000,5,34200.0,27000,7200.0
ORD00367,2025-11-02,Viraj Dara,South,Sneha,Electronics,Printer,3,12000,15,30600.0,27000,3600.0
ORD00368,2024-08-12,Madhavi Lall,South,Priya,Electronics,Printer,6,12000,0,72000.0,54000,18000.0
ORD00369,2025-05-28,Ekani Brahmbhatt,North,Sneha,Accessories,Mouse,6,800,10,4320.0,3000,1320.0
ORD00370,2024-12-16,Harinakshi Singhal,North,Pooja,Electronics,Printer,8,12000,15,81600.0,72000,9600.0
ORD00371,2025-07-21,Ijaya Goel,South,Vikram,Electronics,Printer,10,12000,15,102000.0,90000,12000.0
ORD00372,2026-03-06,Irya Varghese,South,Vikram,Accessories,Mouse,4,800,15,2720.0,2000,720.0
ORD00373,2025-05-10,Pratyush Goyal,East,Sneha,Electronics,Monitor,9,15000,0,135000.0,99000,36000.0
ORD00374,2025-08-15,Chakradhar Dayal,East,Neha,Electronics,Monitor,9,15000,5,128250.0,99000,29250.0
ORD00375,2026-03-17,Frederick Bassi,South,Amit,Accessories,Keyboard,9,2500,15,19125.0,16200,2925.0
ORD00376,2025-06-24,Nitara Bir,East,Anjali,Electronics,Printer,1,12000,5,11400.0,9000,2400.0
ORD00377,2025-06-20,Zinal Kuruvilla,West,Rahul,Accessories,Mouse,8,800,15,5440.0,4000,1440.0
ORD00378,2025-09-23,Lila Gopal,North,Vikram,Accessories,Mouse,10,800,15,6800.0,5000,1800.0
ORD00379,2024-12-07,Qabil Chowdhury,North,Priya,Electronics,Monitor,7,15000,0,105000.0,77000,28000.0
ORD00380,2026-06-04,Victor Butala,East,Rahul,Electronics,Printer,3,12000,20,28800.0,27000,1800.0
ORD00381,2025-12-11,Kabir Luthra,West,Vikram,Electronics,Monitor,10,15000,20,120000.0,110000,10000.0
ORD00382,2025-05-20,Qushi Choudhury,South,Karan,Electronics,Monitor,9,15000,5,128250.0,99000,29250.0
ORD00383,2025-12-19,Rudra Krish,West,Pooja,Accessories,Mouse,10,800,5,7600.0,5000,2600.0
ORD00384,2026-01-20,Chaaya Mandal,North,Anjali,Electronics,Printer,8,12000,5,91200.0,72000,19200.0
ORD00385,2025-12-24,Patrick Ghose,North,Vikram,Accessories,Keyboard,5,2500,0,12500.0,9000,3500.0
ORD00386,2025-11-14,Fitan Magar,East,Karan,Accessories,Mouse,6,800,20,3840.0,3000,840.0
ORD00387,2025-03-31,Champak Goda,South,Neha,Accessories,Mouse,9,800,15,6120.0,4500,1620.0
ORD00388,2025-09-21,Vihaan Sundaram,South,Neha,Accessories,Keyboard,2,2500,10,4500.0,3600,900.0
ORD00389,2025-01-16,Vasana Srivastava,South,Rohit,Accessories,Keyboard,6,2500,15,12750.0,10800,1950.0
ORD00390,2024-11-02,Tristan Jayaraman,East,Neha,Electronics,Laptop,1,60000,5,57000.0,45000,12000.0
ORD00391,2025-06-28,Ranveer Sinha,South,Vikram,Accessories,Keyboard,1,2500,15,2125.0,1800,325.0
ORD00392,2025-06-18,Triya Dash,West,Neha,Electronics,Laptop,7,60000,15,357000.0,315000,42000.0
ORD00393,2025-07-29,Nirja Lad,North,Amit,Accessories,Keyboard,5,2500,20,10000.0,9000,1000.0
ORD00394,2025-07-22,Aarav Morar,West,Pooja,Electronics,Monitor,8,15000,5,114000.0,88000,26000.0
ORD00395,2024-12-03,Ekavir Choudhry,East,Anjali,Electronics,Printer,7,12000,0,84000.0,63000,21000.0
ORD00396,2025-03-12,Udyati Buch,East,Sneha,Electronics,Laptop,2,60000,15,102000.0,90000,12000.0
ORD00397,2024-09-08,Vincent Balay,North,Rohit,Accessories,Keyboard,9,2500,10,20250.0,16200,4050.0
ORD00398,2025-08-28,Megha Venkataraman,East,Anjali,Electronics,Monitor,2,15000,0,30000.0,22000,8000.0
ORD00399,2026-05-13,Radha Subramaniam,West,Rahul,Accessories,Mouse,6,800,10,4320.0,3000,1320.0
ORD00400,2026-02-03,Yashawini Bobal,West,Sneha,Electronics,Monitor,4,15000,5,57000.0,44000,13000.0
ORD00401,2025-09-15,Ishani Jhaveri,East,Amit,Accessories,Keyboard,4,2500,10,9000.0,7200,1800.0
ORD00402,2024-07-07,Amaira Mody,South,Anjali,Accessories,Mouse,6,800,5,4560.0,3000,1560.0
ORD00403,2025-12-25,Anamika Choudhury,West,Amit,Accessories,Keyboard,2,2500,20,4000.0,3600,400.0
ORD00404,2024-08-20,Wishi Prashad,West,Pooja,Electronics,Printer,9,12000,10,97200.0,81000,16200.0
ORD00405,2026-06-28,Anthony Kannan,East,Amit,Accessories,Keyboard,3,2500,20,6000.0,5400,600.0
ORD00406,2026-02-26,Gauri Pandey,West,Amit,Electronics,Monitor,9,15000,10,121500.0,99000,22500.0
ORD00407,2025-06-19,Hemal Chahal,West,Amit,Accessories,Keyboard,9,2500,15,19125.0,16200,2925.0
ORD00408,2025-01-26,Jeremiah Mitter,South,Neha,Electronics,Monitor,1,15000,0,15000.0,11000,4000.0
ORD00409,2024-11-24,Robert Basak,West,Priya,Accessories,Mouse,9,800,15,6120.0,4500,1620.0
ORD00410,2025-04-10,Saumya Mann,East,Priya,Electronics,Printer,9,12000,15,91800.0,81000,10800.0
ORD00411,2026-05-14,Panini Thaker,South,Rahul,Electronics,Monitor,8,15000,5,114000.0,88000,26000.0
ORD00412,2026-05-18,Bhavani Madan,North,Vikram,Accessories,Keyboard,1,2500,0,2500.0,1800,700.0
ORD00413,2024-09-26,Sai Joshi,East,Vikram,Electronics,Monitor,8,15000,15,102000.0,88000,14000.0
ORD00414,2025-01-22,Abha Choudhury,West,Neha,Accessories,Mouse,6,800,15,4080.0,3000,1080.0
ORD00415,2026-03-07,Balendra More,East,Rahul,Accessories,Mouse,10,800,20,6400.0,5000,1400.0
ORD00416,2025-02-23,Barkha Wason,South,Karan,Electronics,Printer,9,12000,10,97200.0,81000,16200.0
ORD00417,2026-04-28,Xiti Dhaliwal,West,Anjali,Electronics,Laptop,10,60000,0,600000.0,450000,150000.0
ORD00418,2025-05-12,Divya Babu,South,Rohit,Electronics,Monitor,9,15000,0,135000.0,99000,36000.0
ORD00419,2025-03-04,Onveer Batra,West,Anjali,Accessories,Mouse,10,800,0,8000.0,5000,3000.0
ORD00420,2025-10-31,Ishita Bal,North,Rohit,Electronics,Laptop,7,60000,10,378000.0,315000,63000.0
ORD00421,2025-01-18,Leena Basu,South,Sneha,Accessories,Keyboard,6,2500,10,13500.0,10800,2700.0
ORD00422,2024-12-31,Yash Sarma,South,Neha,Electronics,Monitor,6,15000,0,90000.0,66000,24000.0
ORD00423,2026-06-24,Tanmayi Pal,North,Neha,Accessories,Keyboard,6,2500,5,14250.0,10800,3450.0
ORD00424,2025-12-08,Chakrika Soni,North,Rahul,Accessories,Keyboard,1,2500,0,2500.0,1800,700.0
ORD00425,2026-05-16,Panini Bakshi,North,Rahul,Electronics,Monitor,10,15000,0,150000.0,110000,40000.0
ORD00426,2024-10-07,Warda Gandhi,East,Pooja,Electronics,Laptop,1,60000,10,54000.0,45000,9000.0
ORD00427,2025-10-04,Vedika Shenoy,West,Vikram,Electronics,Laptop,6,60000,20,288000.0,270000,18000.0
ORD00428,2025-10-28,Harish Mandal,East,Karan,Accessories,Keyboard,2,2500,5,4750.0,3600,1150.0
ORD00429,2026-03-27,Viraj Datta,North,Pooja,Electronics,Monitor,3,15000,5,42750.0,33000,9750.0
ORD00430,2026-05-12,Charita Samra,North,Pooja,Electronics,Monitor,8,15000,15,102000.0,88000,14000.0
ORD00431,2026-06-11,Ridhi Bal,West,Priya,Accessories,Keyboard,6,2500,15,12750.0,10800,1950.0
ORD00432,2025-12-10,Eta Sankaran,North,Amit,Electronics,Laptop,8,60000,15,408000.0,360000,48000.0
ORD00433,2026-04-29,Faraj Date,East,Vikram,Accessories,Mouse,3,800,20,1920.0,1500,420.0
ORD00434,2024-08-05,Charan Bhasin,North,Rahul,Accessories,Keyboard,7,2500,20,14000.0,12600,1400.0
ORD00435,2026-05-15,Zaitra Shroff,South,Vikram,Accessories,Mouse,3,800,5,2280.0,1500,780.0
ORD00436,2026-04-09,Eshana Vora,West,Anjali,Electronics,Laptop,3,60000,15,153000.0,135000,18000.0
ORD00437,2026-06-04,Arin Chauhan,East,Karan,Electronics,Laptop,8,60000,15,408000.0,360000,48000.0
ORD00438,2026-06-07,Advika Kunda,East,Vikram,Electronics,Printer,4,12000,20,38400.0,36000,2400.0
ORD00439,2026-05-10,Frado Deep,West,Pooja,Accessories,Keyboard,1,2500,0,2500.0,1800,700.0
ORD00440,2025-03-07,Peter Keer,South,Priya,Electronics,Printer,8,12000,15,81600.0,72000,9600.0
ORD00441,2024-07-11,Rehaan Dar,North,Amit,Accessories,Mouse,7,800,0,5600.0,3500,2100.0
ORD00442,2024-11-25,Maya Sastry,North,Sneha,Electronics,Monitor,2,15000,15,25500.0,22000,3500.0
ORD00443,2024-08-31,Gavin Lad,East,Amit,Electronics,Laptop,6,60000,0,360000.0,270000,90000.0
ORD00444,2025-09-16,Chanchal Nath,South,Rohit,Electronics,Monitor,2,15000,10,27000.0,22000,5000.0
ORD00445,2024-10-22,Siddharth Sagar,East,Rahul,Electronics,Laptop,4,60000,10,216000.0,180000,36000.0
ORD00446,2024-10-14,Qadim Pandya,West,Anjali,Accessories,Keyboard,1,2500,5,2375.0,1800,575.0
ORD00447,2024-09-22,Frado Borra,East,Rahul,Electronics,Printer,4,12000,0,48000.0,36000,12000.0
ORD00448,2024-08-28,Warhi Samra,North,Amit,Electronics,Laptop,8,60000,0,480000.0,360000,120000.0
ORD00449,2026-06-27,Faraj Karan,East,Sneha,Accessories,Keyboard,9,2500,15,19125.0,16200,2925.0
ORD00450,2024-08-31,Rehaan Ghose,East,Amit,Accessories,Mouse,5,800,0,4000.0,2500,1500.0
ORD00451,2025-08-15,Saksham Dhar,East,Rahul,Accessories,Mouse,9,800,0,7200.0,4500,2700.0
ORD00452,2024-08-25,Udarsh Boase,East,Amit,Electronics,Monitor,4,15000,10,54000.0,44000,10000.0
ORD00453,2026-03-29,Isha Desai,South,Karan,Electronics,Monitor,5,15000,15,63750.0,55000,8750.0
ORD00454,2026-02-10,Aahana Chauhan,East,Rohit,Electronics,Printer,8,12000,5,91200.0,72000,19200.0
ORD00455,2025-06-30,Theodore Narayan,West,Priya,Electronics,Laptop,2,60000,20,96000.0,90000,6000.0
ORD00456,2026-05-24,Omya Tiwari,North,Rohit,Electronics,Laptop,2,60000,10,108000.0,90000,18000.0
ORD00457,2024-11-09,Darsh Narain,South,Amit,Electronics,Printer,2,12000,10,21600.0,18000,3600.0
ORD00458,2025-07-08,Wriddhish Lad,East,Sneha,Electronics,Monitor,8,15000,20,96000.0,88000,8000.0
ORD00459,2025-10-24,Mahika Krishna,East,Amit,Accessories,Keyboard,3,2500,20,6000.0,5400,600.0
ORD00460,2025-05-20,Bakhshi Kamdar,South,Pooja,Accessories,Keyboard,2,2500,5,4750.0,3600,1150.0
ORD00461,2026-06-06,Karan Babu,North,Neha,Electronics,Printer,7,12000,20,67200.0,63000,4200.0
ORD00462,2025-03-13,Chasmum Merchant,East,Amit,Electronics,Monitor,7,15000,15,89250.0,77000,12250.0
ORD00463,2024-08-04,Zaitra Kata,East,Karan,Accessories,Keyboard,9,2500,15,19125.0,16200,2925.0
ORD00464,2025-11-18,Chameli Gade,South,Karan,Accessories,Keyboard,6,2500,15,12750.0,10800,1950.0
ORD00465,2025-02-28,Ethan Solanki,North,Anjali,Electronics,Monitor,5,15000,15,63750.0,55000,8750.0
ORD00466,2025-10-27,Chavvi Dyal,North,Rahul,Accessories,Keyboard,6,2500,0,15000.0,10800,4200.0
ORD00467,2024-12-06,Omkaar Kota,East,Karan,Accessories,Keyboard,9,2500,10,20250.0,16200,4050.0
ORD00468,2024-08-11,Ishwar Morar,East,Neha,Electronics,Laptop,1,60000,20,48000.0,45000,3000.0
ORD00469,2025-11-22,Oliver Arora,South,Pooja,Electronics,Laptop,3,60000,20,144000.0,135000,9000.0
